"variable_name","module","label","type","format","n_datasets","year_range","min_year","max_year","regions","has_ontario","has_national","file_types","has_share","has_linked","has_pumf","in_main_files","sample_datasets"
"DENE_36D","DENE","No dent. vis. - pers./family respons.","Num3","CCHS_YESNOFM",3,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2005_ONT_LINK_31; CCHS2005_ONT_LINK_31_PB; CCHS2005_ONT_SHARE_31"
"DENE_36E","DENE","No dent. vis. - not avail. when req'd.","Num3","CCHS_YESNOFM",3,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2005_ONT_LINK_31; CCHS2005_ONT_LINK_31_PB; CCHS2005_ONT_SHARE_31"
"DENE_36F","DENE","No dent. vis. - not available in area","Num3","CCHS_YESNOFM",3,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2005_ONT_LINK_31; CCHS2005_ONT_LINK_31_PB; CCHS2005_ONT_SHARE_31"
"DENE_36G","DENE","No dent. vis. - waiting time too long","Num3","CCHS_YESNOFM",3,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2005_ONT_LINK_31; CCHS2005_ONT_LINK_31_PB; CCHS2005_ONT_SHARE_31"
"DENE_36H","DENE","No dent. vis. - transportation problems","Num3","CCHS_YESNOFM",3,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2005_ONT_LINK_31; CCHS2005_ONT_LINK_31_PB; CCHS2005_ONT_SHARE_31"
"DENE_36I","DENE","No dent. vis. - language problem","Num3","CCHS_YESNOFM",3,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2005_ONT_LINK_31; CCHS2005_ONT_LINK_31_PB; CCHS2005_ONT_SHARE_31"
"DENE_36J","DENE","No dent. vis. - cost","Num3","CCHS_YESNOFM",3,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2005_ONT_LINK_31; CCHS2005_ONT_LINK_31_PB; CCHS2005_ONT_SHARE_31"
"DENE_36K","DENE","No dent. vis. - didn't know where to go","Num3","CCHS_YESNOFM",3,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2005_ONT_LINK_31; CCHS2005_ONT_LINK_31_PB; CCHS2005_ONT_SHARE_31"
"DENE_36L","DENE","No dent. vis. - fear","Num3","CCHS_YESNOFM",3,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2005_ONT_LINK_31; CCHS2005_ONT_LINK_31_PB; CCHS2005_ONT_SHARE_31"
"DENE_36M","DENE","No dent. vis. - wears dentures","Num3","CCHS_YESNOFM",3,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2005_ONT_LINK_31; CCHS2005_ONT_LINK_31_PB; CCHS2005_ONT_SHARE_31"
"DENE_36N","DENE","No dent. vis. - other","Num3","CCHS_YESNOFM",3,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2005_ONT_LINK_31; CCHS2005_ONT_LINK_31_PB; CCHS2005_ONT_SHARE_31"
"DENE_36O","DENE","No dent. vis. - unable to leave house","Num3","CCHS_YESNOFM",3,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2005_ONT_LINK_31; CCHS2005_ONT_LINK_31_PB; CCHS2005_ONT_SHARE_31"
"DENFOPT","DENF","Optional module: DEN - (F)","Num8","CCHS_YESNOFM",1,"2008",2008,2008,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2008_ONT_SHARE"
"DENG36N","DENG","No dent. vis. - other - (G)","Num8","CCHS_PUMF_YESNOFM",2,"2013-2014",2013,2014,"National",FALSE,TRUE,"PUMF",FALSE,FALSE,TRUE,TRUE,"CCHS201314_CCHS_PUMF; CCHS2014_CCHS_PUMF"
"DEN_005","DEN_","Has at least one of own teeth","Num8","CCHS2018_ONT_SHARE_YESN01F",3,"2017-2018",2017,2018,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"DEN_010","DEN_","Brushing teeth - frequency","Num8","CCHS2018_ONT_SHARE_M02279F",3,"2017-2018",2017,2018,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"DEN_010A","DEN_","Brushing teeth - frequency - reporting period","Num8","CCHS2018_ONT_SHARE_A00216F",3,"2017-2018",2017,2018,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"DEN_015","DEN_","Flossing teeth - frequency","Num8","CCHS2018_ONT_SHARE_M02279F",3,"2017-2018",2017,2018,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"DEN_015A","DEN_","Flossing teeth - frequency - reporting period","Num8","CCHS2018_ONT_SHARE_A00216F",3,"2017-2018",2017,2018,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"DEN_020","DEN_","Wears dentures / dental prosthesis / false teeth","Num8","CCHS2018_ONT_SHARE_YESN01F",3,"2017-2018",2017,2018,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"DEN_025","DEN_","Cleaning dentures - frequency","Num8","CCHS2018_ONT_SHARE_M02279F",3,"2017-2018",2017,2018,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"DEN_025A","DEN_","Cleaning dentures - frequency - reporting period","Num8","CCHS2018_ONT_SHARE_A00216F",3,"2017-2018",2017,2018,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"DEN_030","DEN_","Visit dental professionals - frequency","Num8","CCHS2018_ONT_SHARE_A00217F",3,"2017-2018",2017,2018,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"DEN_035","DEN_","Visited dental professional - last time","Num8","CCHS2018_ONT_SHARE_A00218F",3,"2017-2018",2017,2018,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"DEN_040","DEN_","Avoided going to a dental professional because of the cost - 12 mo","Num8","CCHS2018_ONT_SHARE_YESN01F",3,"2017-2018",2017,2018,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"DEN_045","DEN_","Insurance - dental expenses - all / part cost coverage","Num8","CCHS2018_ONT_SHARE_YESN01F",3,"2017-2018",2017,2018,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"DEN_050A","DEN_","Type of insurance - dental - employer","Num8","CCHS2018_ONT_SHARE_YESN01F",3,"2017-2018",2017,2018,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"DEN_050B","DEN_","Type of insurance - dental - govt (children / seniors)","Num8","CCHS2018_ONT_SHARE_YESN01F",3,"2017-2018",2017,2018,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"DEN_050C","DEN_","Type of insurance - dental - private plan","Num8","CCHS2018_ONT_SHARE_YESN01F",3,"2017-2018",2017,2018,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"DEN_050D","DEN_","Type of insurance - dental - govt (social service clients)","Num8","CCHS2018_ONT_SHARE_YESN01F",3,"2017-2018",2017,2018,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"DEN_050E","DEN_","Type of insurance - dental - govt (First Nations and Inuit)","Num8","CCHS2018_ONT_SHARE_YESN01F",3,"2017-2018",2017,2018,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"DEN_050F","DEN_","Type of insurance - dental - other","Num8","CCHS2018_ONT_SHARE_YESN01F",3,"2017-2018",2017,2018,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"DEN_130","DEN_","Visited dentist","Num8","CCHS2014_ONT_SHARE_YESNOFM",15,"2008-2014",2008,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2008_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"DEN_132","DEN_","Last time visited dentist","Num8","CCHS2014_ONT_SHARE_DV61FM",15,"2008-2014",2008,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2008_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"DEN_36A","DEN_","No dent. vis. - haven't got around to it","Num8","CCHS2014_ONT_SHARE_YESNOFM",15,"2008-2014",2008,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2008_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"DEN_36B","DEN_","No dent. vis. - resp. didn't think nec.","Num8","CCHS2014_ONT_SHARE_YESNOFM",15,"2008-2014",2008,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2008_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"DEN_36C","DEN_","No dent. vis. - dent. didn't think nec.","Num8","CCHS2014_ONT_SHARE_YESNOFM",15,"2008-2014",2008,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2008_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"DEN_36D","DEN_","No dent. vis. - pers./family respons.","Num8","CCHS2014_ONT_SHARE_YESNOFM",15,"2008-2014",2008,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2008_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"DEN_36E","DEN_","No dent. vis. - not avail. when req'd.","Num8","CCHS2014_ONT_SHARE_YESNOFM",15,"2008-2014",2008,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2008_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"DEN_36F","DEN_","No dent. vis. - not available in area","Num8","CCHS2014_ONT_SHARE_YESNOFM",15,"2008-2014",2008,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2008_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"DEN_36G","DEN_","No dent. vis. - waiting time too long","Num8","CCHS2014_ONT_SHARE_YESNOFM",13,"2008-2014",2008,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2008_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
